id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
NHSDiscography-044,natural-history-of-song,Voice with rattle,,"El Desemboque, Sonora, Mexico",29.5046,-112.3961,False,,,Seri,,,Lullaby,,,,,,,,,14,,,,,,1966,,,,,"On Mexico, Sonora, Seri Indians, 1966 [sound tape reel]",,,,Track EC 3402-3,,,http://www.worldcat.org/oclc/17376475,,,,,,data/Transcriptions/xml_raw/NHSDiscography-044.xml,xml,,491b97bb06eb3bfccbbae236d8a352d8,,,False,True,,,,,,,
NHSDiscography-045,natural-history-of-song,Ezzel n oufada aoua etteb ales ou n abaradh,,"(approximate) Aïr Mountains, Niger",18.357536,7.315467,False,,,Tuareg,,,Love,,,,,,,,,14,,,,,,pre-1960,,,,,On Tuareg Music of the Southern Sahara [LP],,1960,,"Side 1, Track 3",,,http://www.worldcat.org/oclc/2270693,,,,,,data/Transcriptions/xml_raw/NHSDiscography-045.xml,xml,,7080fc48cb11262a1d4af005bd4e702f,,,False,True,,,,,,,
NHSDiscography-046,natural-history-of-song,Dance of the morning dove (Dokrusuani),,"Madhupur, India",24.2653802,86.6480172999999,False,,,Garo,,,Dance,,,,,,,,,14,,,,,,pre-1994,,,,,On Bangladesh: Les Garo de la forêt de Madhupur [CD],,1994,,Track 7,,,http://www.worldcat.org/oclc/30939333,,,,,,data/Transcriptions/xml_raw/NHSDiscography-046.xml,xml,,36dbd361c4ebd7668f916ccb1cddc4ef,,,False,True,,,,,,,
NHSDiscography-047,natural-history-of-song,Love song,,"Beyond the towns of Paucartambo and Ocongate, Cusco, Peru",-13.314010199999998,-71.5931656999999,False,,,Q'ero Quichua,,,Love,,,,,,,,,19,,,,,,1964,,,,,On Mountain Music of Peru [CD],,1991,,Track 31,,,http://www.worldcat.org/oclc/38134878,,,,,,data/Transcriptions/xml_raw/NHSDiscography-047.xml,xml,,55102c4b856216a2de0a8dc5bca040d4,,,False,True,,,,,,,
NHSDiscography-048,natural-history-of-song,Laîlaî,,"Bawale (near Sonqor), Kermanshah Province, Iran",34.7836,47.6003,False,,,Kurds,,,Lullaby,,,,,,,,,12,,,,,,1962,,,,,On Kurdish Folk Music from Western Iran [LP],,1966,,"Side 2, Track 8",,,http://www.worldcat.org/oclc/3237924,,,,,,data/Transcriptions/xml_raw/NHSDiscography-048.xml,xml,,9ad07d42f51cd196a2c314686d436043,,,False,True,,,,,,,
NHSDiscography-049,natural-history-of-song,Four lullabies,,"Bafut, Cameroon",6.084528,10.13017,False,,,Fut,,,Lullaby,,,,,,,,,13,,,,,,1959,,,,,"[Side 1, Track 8]*",,1961,,,,,http://www.worldcat.org/oclc/689536875,,,,,,data/Transcriptions/xml_raw/NHSDiscography-049.xml,xml,,3ab938798650ae7600a6f8251852ad6d,,,False,True,,,,,,,
NHSDiscography-050,natural-history-of-song,Mele inoa no Hi'iaka; name chant for the goddess Hi'iaka,,"Kaimu, Hawaii, USA",19.3647222,-154.97222219999998,False,,,Hawaiians,,,Dance,,,,,,,,,3,,,,,,1935,,,,,On Nā Leo Hawai'i Kahiko: Voices of Old Hawaii [CD],,1997,,Track 20,,,http://www.worldcat.org/oclc/123093348,,,,,,data/Transcriptions/xml_raw/NHSDiscography-050.xml,xml,,da0beaff56adcaaa5ffe5f11e2695868,,,False,True,,,,,,,
NHSDiscography-051,natural-history-of-song,Tagi lullaby,,"Ti'avea, Upolu, Samoa",-13.9780281,-171.4615425,False,,,Samoans,,,Lullaby,,,,,,,,,7,,,,,,1979,,,,,On Spirit of Polynesia [CD],,1993,,Track 16,,,http://www.worldcat.org/oclc/698439915,,,,,,data/Transcriptions/xml_raw/NHSDiscography-051.xml,xml,,36be0eee217b0ed118c85ee5db0c101c,,,False,True,,,,,,,
NHSDiscography-052,natural-history-of-song,A love song,,"Övre Soppero, Sweden",68.0907163999999,21.700781,False,,,Saami,,,Love,,,,,,,,,4,,,,,,1953,,,,,On Yoik: A Presentation of Saami Folk Music [CD],,1997,,"Disc 3, Track 21",,,http://www.worldcat.org/oclc/40133934,,,,,,data/Transcriptions/xml_raw/NHSDiscography-052.xml,xml,,28c2d58200c6bb53c9e85e530f12a380,,,False,True,,,,,,,
NHSDiscography-053,natural-history-of-song,"Mele ho'oipoipo, love chant",,"Waikiki, Hawaii, USA",21.2752,-157.8312,False,,,Hawaiians,,,Love,,,,,,,,,8,,,,,,1935,,,,,On Na Leo Hawai'i Kahiko: Voices of Old Hawaii [CD],,1997,,Track 14,,,http://www.worldcat.org/oclc/123093348,,,,,,data/Transcriptions/xml_raw/NHSDiscography-053.xml,xml,,638d4c9a064f27fc17f39d1583ba6096,,,False,True,,,,,,,
